school_id,name,type,level,state,county,city,district,zip,rating,tuition_min,tuition_max,student_count,teacher_student_ratio,ap_courses,clubs,application_deadline,website,application_fee,description
10180000618,Blossomwood Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35801,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000620,Academy For Academics  Arts Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35810,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000621,Roger B Chaffee Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35802,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000622,Chapman Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35811,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000623,Martin Luther King Jr Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35811,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000624,Academy For Science  Foreign Language,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35801,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000628,Farley Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35803,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000629,Virgil Grissom High School,Public,High School,Alabama,Madison,Huntsville,Huntsville City,35802,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public high school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000630,Highlands Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35810,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000631,Huntsville High School,Public,High School,Alabama,Madison,Huntsville,Huntsville City,35801,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public high school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000632,Huntsville Junior High School,Public,Middle School,Alabama,Madison,Huntsville,Huntsville City,35801,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000634,Jones Valley Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35802,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000635,Lakewood Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35810,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000636,Lee High School,Public,High School,Alabama,Madison,Huntsville,Huntsville City,35811,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public high school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000638,McDonnell Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35805,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000639,Monte Sano Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35801,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000640,Montview Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35810,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000642,Mountain Gap Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35803,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000643,Ridgecrest Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35805,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000644,Rolling Hills Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35810,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000650,James Dawson Elementary,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35810,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000651,Weatherly Heights Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35803,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180000653,Whitesburg Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35802,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180001374,New Century Technology High School,Public,High School,Alabama,Madison,Huntsville,Huntsville City,35811,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public high school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180001379,Huntsville Center For Technology,Vocational,High School,Alabama,Madison,Huntsville,Huntsville City,35805,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Vocational high school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180001527,Chapman Middle School,Public,Middle School,Alabama,Madison,Huntsville,Huntsville City,35811,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180001529,Morris Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35805,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180001530,Mountain Gap Middle School,Public,Middle School,Alabama,Madison,Huntsville,Huntsville City,35803,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180001531,Whitesburg Middle School,Public,Middle School,Alabama,Madison,Huntsville,Huntsville City,35802,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180001651,Columbia High School,Public,High School,Alabama,Madison,Huntsville,Huntsville City,35806,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public high school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180001653,Mental Health Center,Special Ed,Elementary,Alabama,,Huntsville,Huntsville City,35502,0.0,0,0,0,N/A,0,0,Contact school,,0,"Special Ed elementary school in Huntsville, Alabama. Part of Huntsville City."
10180001773,Challenger Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35803,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180001774,Challenger Middle School,Public,Middle School,Alabama,Madison,Huntsville,Huntsville City,35803,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180001796,Williams Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35824,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180002093,Hampton Cove Middle School,Public,Middle School,Alabama,Madison,Hampton Cove,Huntsville City,35763,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Hampton Cove, Madison County, Alabama. Part of Huntsville City."
10180002146,Williams Middle School,Public,Middle School,Alabama,Madison,Huntsville,Huntsville City,35824,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180002172,Providence Elementary,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35805,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180002173,GoldsmithSchiffman Elementary,Public,Preschool,Alabama,Madison,Big Cove,Huntsville City,35763,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Big Cove, Madison County, Alabama. Part of Huntsville City."
10180002379,Ronald McNair 78,Public,Middle School,Alabama,Madison,Huntsville,Huntsville City,35810,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180002419,Jemison High School,Public,High School,Alabama,Madison,Huntsville,Huntsville City,35810,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public high school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180002425,Sonnie Hereford Elementary School,Public,Preschool,Alabama,Madison,Huntsville,Huntsville City,35816,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public preschool school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180002478,Academy for Academics and Arts Middle School,Public,Middle School,Alabama,Madison,Huntsville,Huntsville City,35810,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180002484,Morris Middle School,Public,Middle School,Alabama,Madison,Huntsville,Huntsville City,35805,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10180002486,Academy For Science  Foreign Language Middle School,Public,Middle School,Alabama,Madison,Huntsville,Huntsville City,35810,0.0,0,0,0,N/A,0,0,Contact school,http://www.huntsvillecityschools.org,0,"Public middle school in Huntsville, Madison County, Alabama. Part of Huntsville City."
10183000654,Bridgeport Elementary School,Public,Preschool,Alabama,Jackson,Bridgeport,Jackson County,35740,0.0,0,0,0,N/A,0,0,Contact school,http://bridgeport.jce.schoolinsites.com/,0,"Public preschool school in Bridgeport, Jackson County, Alabama. Part of Jackson County."
10183000655,Bridgeport Middle School,Public,Middle School,Alabama,Jackson,Bridgeport,Jackson County,35740,0.0,0,0,0,N/A,0,0,Contact school,http://www.bmstigers.com,0,"Public middle school in Bridgeport, Jackson County, Alabama. Part of Jackson County."
10183000656,Bryant School,Public,Preschool,Alabama,Jackson,Bryant,Jackson County,35958,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public preschool school in Bryant, Jackson County, Alabama. Part of Jackson County."
10183000657,Dutton Elementary School,Public,Preschool,Alabama,Jackson,Dutton,Jackson County,35744,0.0,0,0,0,N/A,0,0,Contact school,http://duttonschool.org,0,"Public preschool school in Dutton, Jackson County, Alabama. Part of Jackson County."
10183000658,Flat Rock School,Public,Preschool,Alabama,Jackson,Flat Rock,Jackson County,35966,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public preschool school in Flat Rock, Jackson County, Alabama. Part of Jackson County."
10183000659,Hollywood Elementary School,Public,Preschool,Alabama,Jackson,Hollywood,Jackson County,35752,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public preschool school in Hollywood, Jackson County, Alabama. Part of Jackson County."
10183000662,North Sand Mountain School,Public,Preschool,Alabama,DeKalb,Higdon,Jackson County,35979,0.0,0,0,0,N/A,0,0,Contact school,http://www.nsmbison.com,0,"Public preschool school in Higdon, DeKalb County, Alabama. Part of Jackson County."
10183000666,Rosalie Elementary School,Public,Preschool,Alabama,Jackson,Pisgah,Jackson County,35765,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public preschool school in Pisgah, Jackson County, Alabama. Part of Jackson County."
10183000667,Section High School,Public,Preschool,Alabama,Jackson,Section,Jackson County,35771,0.0,0,0,0,N/A,0,0,Contact school,http://www.sectionlions.com,0,"Public preschool school in Section, Jackson County, Alabama. Part of Jackson County."
10183000668,Skyline High School,Public,Preschool,Alabama,Jackson,Scottsboro,Jackson County,35768,0.0,0,0,0,N/A,0,0,Contact school,http://skyline.jch.schoolinsites.com,0,"Public preschool school in Scottsboro, Jackson County, Alabama. Part of Jackson County."
10183000671,Woodville High School,Public,Preschool,Alabama,Jackson,Woodville,Jackson County,35776,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public preschool school in Woodville, Jackson County, Alabama. Part of Jackson County."
10183000888,Jackson County Alternative School,Public,Preschool,Alabama,Jackson,Hollywood,Jackson County,35752,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public preschool school in Hollywood, Jackson County, Alabama. Part of Jackson County."
10183000908,Kevin Dukes Career  Innovation Academy,Vocational,High School,Alabama,Jackson,Hollywood,Jackson County,35752,0.0,0,0,0,N/A,0,0,Contact school,,0,"Vocational high school in Hollywood, Jackson County, Alabama. Part of Jackson County."
10183001532,Pisgah High School,Public,Preschool,Alabama,Jackson,Pisgah,Jackson County,35765,0.0,0,0,0,N/A,0,0,Contact school,http://pisgaheagles.org,0,"Public preschool school in Pisgah, Jackson County, Alabama. Part of Jackson County."
10183001533,Stevenson Elementary School,Public,Preschool,Alabama,Jackson,Stevenson,Jackson County,35772,0.0,0,0,0,N/A,0,0,Contact school,http://www.stevenson.jce.schoolinsites.com,0,"Public preschool school in Stevenson, Jackson County, Alabama. Part of Jackson County."
10183001534,Stevenson Middle School,Public,Middle School,Alabama,Jackson,Stevenson,Jackson County,35772,0.0,0,0,0,N/A,0,0,Contact school,http://stevenson.jcm.schoolinsites.com,0,"Public middle school in Stevenson, Jackson County, Alabama. Part of Jackson County."
10183001674,Macedonia School,Public,Preschool,Alabama,Jackson,Section,Jackson County,35771,0.0,0,0,0,N/A,0,0,Contact school,http://macedoniaschool.org,0,"Public preschool school in Section, Jackson County, Alabama. Part of Jackson County."
10183001751,North Jackson High School,Public,High School,Alabama,Jackson,Stevenson,Jackson County,35772,0.0,0,0,0,N/A,0,0,Contact school,,0,"Public high school in Stevenson, Jackson County, Alabama. Part of Jackson County."
10186000672,Kitty Stone Elementary School,Public,Preschool,Alabama,Calhoun,Jacksonville,Jacksonville City,36265,0.0,0,0,0,N/A,0,0,Contact school,http://www.kittystone-elem.org,0,"Public preschool school in Jacksonville, Calhoun County, Alabama. Part of Jacksonville City."
10186000673,Jacksonville High School,Public,High School,Alabama,Calhoun,Jacksonville,Jacksonville City,36265,0.0,0,0,0,N/A,0,0,Contact school,http://www.jacksonville-hs.org,0,"Public high school in Jacksonville, Calhoun County, Alabama. Part of Jacksonville City."
10189000674,Maddox Intermediate School,Public,Middle School,Alabama,Walker,Jasper,Jasper City,35501,0.0,0,0,0,N/A,0,0,Contact school,http://www.jasper.k12.al.us/mms,0,"Public middle school in Jasper, Walker County, Alabama. Part of Jasper City."
10189000675,Memorial Park Elementary School,Public,Elementary,Alabama,Walker,Jasper,Jasper City,35501,0.0,0,0,0,N/A,0,0,Contact school,http://www.jasper.k12.al.us/mps,0,"Public elementary school in Jasper, Walker County, Alabama. Part of Jasper City."
10189000677,T R Simmons Elementary School,Public,Preschool,Alabama,Walker,Jasper,Jasper City,35501,0.0,0,0,0,N/A,0,0,Contact school,http://www.jasper.k12.al.us/trs,0,"Public preschool school in Jasper, Walker County, Alabama. Part of Jasper City."
10189000678,Jasper High School,Public,High School,Alabama,Walker,Jasper,Jasper City,35501,0.0,0,0,0,N/A,0,0,Contact school,http://www.jasper.k12.al.us/whs,0,"Public high school in Jasper, Walker County, Alabama. Part of Jasper City."
10189002434,Jasper Junior High School,Public,Middle School,Alabama,Walker,Jasper,Jasper City,35501,0.0,0,0,0,N/A,0,0,Contact school,http://www.nonesupplied.com,0,"Public middle school in Jasper, Walker County, Alabama. Part of Jasper City."
10192000466,Jefferson County Counseling Learning CenterEast,Public,Elementary,Alabama,Jefferson,Birmingham,Jefferson County,35217,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/JCCLC,0,"Public elementary school in Birmingham, Jefferson County, Alabama. Part of Jefferson County."
10192000469,ClayChalkville High School,Public,High School,Alabama,Jefferson,Pinson,Jefferson County,35126,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/ClayChalkvilleHS,0,"Public high school in Pinson, Jefferson County, Alabama. Part of Jefferson County."
10192000472,ClayChalkville Middle School,Public,Middle School,Alabama,Jefferson,Trussville,Jefferson County,35173,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/ClayChalkvilleMS,0,"Public middle school in Trussville, Jefferson County, Alabama. Part of Jefferson County."
10192000483,McAdory Elementary School,Public,Preschool,Alabama,Tuscaloosa,McCalla,Jefferson County,35111,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/McAdoryES,0,"Public preschool school in McCalla, Tuscaloosa County, Alabama. Part of Jefferson County."
10192000681,Adamsville Elementary School,Public,Elementary,Alabama,Jefferson,Adamsville,Jefferson County,35005,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/adamsvillees,0,"Public elementary school in Adamsville, Jefferson County, Alabama. Part of Jefferson County."
10192000684,Bagley Elementary School,Public,Preschool,Alabama,Jefferson,Dora,Jefferson County,35062,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/BagleyES,0,"Public preschool school in Dora, Jefferson County, Alabama. Part of Jefferson County."
10192000687,Minor Middle School,Public,Middle School,Alabama,Jefferson,Adamsville,Jefferson County,35005,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/MinorMS,0,"Public middle school in Adamsville, Jefferson County, Alabama. Part of Jefferson County."
10192000689,Bragg Middle School,Public,Middle School,Alabama,Jefferson,Gardendale,Jefferson County,35071,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/BraggMS,0,"Public middle school in Gardendale, Jefferson County, Alabama. Part of Jefferson County."
10192000691,Brighton School,Public,Preschool,Alabama,Jefferson,Brighton,Jefferson County,35020,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/BrightonS,0,"Public preschool school in Brighton, Jefferson County, Alabama. Part of Jefferson County."
10192000692,Brookville Elementary School,Public,Preschool,Alabama,Jefferson,Graysville,Jefferson County,35073,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/BrookvilleES,0,"Public preschool school in Graysville, Jefferson County, Alabama. Part of Jefferson County."
10192000694,Center Point Elementary School,Public,Preschool,Alabama,Jefferson,Birmingham,Jefferson County,35215,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/CenterPointES,0,"Public preschool school in Birmingham, Jefferson County, Alabama. Part of Jefferson County."
10192000695,Chalkville Elementary School,Public,Preschool,Alabama,Jefferson,Birmingham,Jefferson County,35215,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/ChalkvilleES,0,"Public preschool school in Birmingham, Jefferson County, Alabama. Part of Jefferson County."
10192000696,Clay Elementary School,Public,Preschool,Alabama,,Clay,Jefferson County,35048,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/ClayES,0,"Public preschool school in Clay, Alabama. Part of Jefferson County."
10192000697,Concord Elementary School,Public,Elementary,Alabama,Jefferson,Bessemer,Jefferson County,35023,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/ConcordES,0,"Public elementary school in Bessemer, Jefferson County, Alabama. Part of Jefferson County."
10192000698,Corner High School,Public,High School,Alabama,Jefferson,Dora,Jefferson County,35062,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/CornerHS,0,"Public high school in Dora, Jefferson County, Alabama. Part of Jefferson County."
10192000699,UW Clemon Elementary School,Public,Preschool,Alabama,Jefferson,Adamsville,Jefferson County,35005,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/uwclemones,0,"Public preschool school in Adamsville, Jefferson County, Alabama. Part of Jefferson County."
10192000701,Erwin Intermediate School,Public,Elementary,Alabama,Jefferson,Center Point,Jefferson County,35215,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/ErwinIS,0,"Public elementary school in Center Point, Jefferson County, Alabama. Part of Jefferson County."
10192000702,Center Point High School,Public,High School,Alabama,Jefferson,Center Point,Jefferson County,35215,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/CenterPointHS,0,"Public high school in Center Point, Jefferson County, Alabama. Part of Jefferson County."
10192000703,Fultondale Elementary School,Public,Preschool,Alabama,Jefferson,Fultondale,Jefferson County,35068,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/FultondaleES,0,"Public preschool school in Fultondale, Jefferson County, Alabama. Part of Jefferson County."
10192000704,Fultondale High School,Public,High School,Alabama,Jefferson,Birmingham,Jefferson County,35127,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/FultondaleHS,0,"Public high school in Birmingham, Jefferson County, Alabama. Part of Jefferson County."
10192000705,Gardendale Elementary School,Public,Preschool,Alabama,Jefferson,Gardendale,Jefferson County,35071,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/GardendaleES,0,"Public preschool school in Gardendale, Jefferson County, Alabama. Part of Jefferson County."
10192000706,Gardendale High School,Public,High School,Alabama,Jefferson,Gardendale,Jefferson County,35071,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/GardendaleHS,0,"Public high school in Gardendale, Jefferson County, Alabama. Part of Jefferson County."
10192000710,McCalla Elementary School,Public,Preschool,Alabama,Jefferson,Bessemer,Jefferson County,35022,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/McCallaES,0,"Public preschool school in Bessemer, Jefferson County, Alabama. Part of Jefferson County."
10192000716,Hueytown Intermediate School,Public,Elementary,Alabama,Jefferson,Hueytown,Jefferson County,35023,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/HueytownIS,0,"Public elementary school in Hueytown, Jefferson County, Alabama. Part of Jefferson County."
10192000717,Hueytown High School,Public,High School,Alabama,Jefferson,Hueytown,Jefferson County,35023,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/HueytownHS,0,"Public high school in Hueytown, Jefferson County, Alabama. Part of Jefferson County."
10192000718,Irondale Community School,Public,Preschool,Alabama,Jefferson,Irondale,Jefferson County,35210,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/IrondaleCS,0,"Public preschool school in Irondale, Jefferson County, Alabama. Part of Jefferson County."
10192000720,Bryan Elementary School,Public,Preschool,Alabama,Jefferson,Morris,Jefferson County,35116,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/BryanES,0,"Public preschool school in Morris, Jefferson County, Alabama. Part of Jefferson County."
10192000724,Lipscomb Elementary School,Public,Preschool,Alabama,Jefferson,Lipscomb,Jefferson County,35020,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/LipscombES,0,"Public preschool school in Lipscomb, Jefferson County, Alabama. Part of Jefferson County."
10192000725,McAdory High School,Public,High School,Alabama,Tuscaloosa,McCalla,Jefferson County,35111,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/McAdoryHS,0,"Public high school in McCalla, Tuscaloosa County, Alabama. Part of Jefferson County."
10192000727,Minor Community School,Public,Preschool,Alabama,Jefferson,Birmingham,Jefferson County,35224,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/MinorCS,0,"Public preschool school in Birmingham, Jefferson County, Alabama. Part of Jefferson County."
10192000728,Mortimer Jordan High School,Public,High School,Alabama,Jefferson,Kimberly,Jefferson County,35091,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/MortimerJordanHS,0,"Public high school in Kimberly, Jefferson County, Alabama. Part of Jefferson County."
10192000729,Mount Olive Elementary School,Public,Preschool,Alabama,Jefferson,Mount Olive,Jefferson County,35117,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/MountOliveES,0,"Public preschool school in Mount Olive, Jefferson County, Alabama. Part of Jefferson County."
10192000730,Hueytown Primary School,Public,Preschool,Alabama,Jefferson,Hueytown,Jefferson County,35023,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/HueytownPS,0,"Public preschool school in Hueytown, Jefferson County, Alabama. Part of Jefferson County."
10192000732,Oak Grove High School,Public,High School,Alabama,Jefferson,Bessemer,Jefferson County,35023,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/OakGroveHS,0,"Public high school in Bessemer, Jefferson County, Alabama. Part of Jefferson County."
10192000733,Pinson Elementary School,Public,Preschool,Alabama,Jefferson,Pinson,Jefferson County,35126,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/PinsonES,0,"Public preschool school in Pinson, Jefferson County, Alabama. Part of Jefferson County."
10192000734,Pinson Valley High School,Public,High School,Alabama,Jefferson,Pinson,Jefferson County,35126,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/PinsonValleyHS,0,"Public high school in Pinson, Jefferson County, Alabama. Part of Jefferson County."
10192000735,Hueytown Middle School,Public,Middle School,Alabama,Jefferson,Hueytown,Jefferson County,35023,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/HueytownMS,0,"Public middle school in Hueytown, Jefferson County, Alabama. Part of Jefferson County."
10192000736,Pleasant Grove Elementary School,Public,Preschool,Alabama,Jefferson,Pleasant Grove,Jefferson County,35127,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/PleasantGroveES,0,"Public preschool school in Pleasant Grove, Jefferson County, Alabama. Part of Jefferson County."
10192000737,Pleasant Grove High School,Public,High School,Alabama,Jefferson,Pleasant Grove,Jefferson County,35127,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/PleasantGroveHS,0,"Public high school in Pleasant Grove, Jefferson County, Alabama. Part of Jefferson County."
10192000740,Snow Rogers Elementary School,Public,Preschool,Alabama,Jefferson,Gardendale,Jefferson County,35071,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/SnowRogersES,0,"Public preschool school in Gardendale, Jefferson County, Alabama. Part of Jefferson County."
10192000744,Shades Valley High School,Public,High School,Alabama,Jefferson,Irondale,Jefferson County,35210,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/ShadesValleyHS,0,"Public high school in Irondale, Jefferson County, Alabama. Part of Jefferson County."
10192000749,Warrior Elementary School,Public,Preschool,Alabama,Jefferson,Warrior,Jefferson County,35180,0.0,0,0,0,N/A,0,0,Contact school,http://www.jefcoed.com/WarriorES,0,"Public preschool school in Warrior, Jefferson County, Alabama. Part of Jefferson County."
